hessian,prompt,pos,token,is_sink,znorm,r_sq,amp,pred_ratio,cos_pred
sink_removed,59,4,<|end_header_id|>,0,0.928914,1.36899,1.25957,0.890588,0.116001
sink_removed,59,5,ĊĊ,0,1.01053,1.59616,1.25022,0.795875,0.0442024
sink_removed,59,6,Cut,0,0.900371,0.829678,1.01166,0.739878,0.354092
sink_removed,59,7,ting,0,1.01261,1.37795,1.15924,0.774239,0.16507
sink_removed,60,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,60,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,60,2,<|start_header_id|>,0,2.18742,7.71598,1.26988,0.780285,-0.00240545
sink_removed,60,3,system,0,1.06948,1.4555,1.12806,0.779535,0.214967
sink_removed,60,4,<|end_header_id|>,0,0.921628,1.3654,1.26787,0.888616,0.102487
sink_removed,60,5,ĊĊ,0,1.01076,1.59683,1.2502,0.796133,0.0444752
sink_removed,60,6,Cut,0,0.900532,0.829352,1.01128,0.739925,0.354635
sink_removed,60,7,ting,0,1.01143,1.37457,1.15917,0.774247,0.165178
sink_removed,61,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,61,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,61,2,<|start_header_id|>,0,2.18742,7.71598,1.26988,0.780285,-0.00240545
sink_removed,61,3,system,0,1.06948,1.4555,1.12806,0.779535,0.214967
sink_removed,61,4,<|end_header_id|>,0,0.921628,1.3654,1.26787,0.888616,0.102487
sink_removed,61,5,ĊĊ,0,1.01076,1.59683,1.2502,0.796133,0.0444752
sink_removed,61,6,Cut,0,0.900532,0.829352,1.01128,0.739925,0.354635
sink_removed,61,7,ting,0,1.01143,1.37457,1.15917,0.774247,0.165178
sink_removed,62,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115672,-0.983221
sink_removed,62,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115672,-0.983221
sink_removed,62,2,<|start_header_id|>,0,2.18994,7.72972,1.26955,0.78008,-0.00206707
sink_removed,62,3,system,0,1.06936,1.45563,1.12824,0.779714,0.214835
sink_removed,62,4,<|end_header_id|>,0,0.926597,1.37836,1.26704,0.891989,0.106644
sink_removed,62,5,ĊĊ,0,1.01024,1.59533,1.25026,0.796222,0.0444678
sink_removed,62,6,Cut,0,0.900318,0.828948,1.01127,0.739901,0.354631
sink_removed,62,7,ting,0,1.01203,1.37601,1.15909,0.774262,0.165311
sink_removed,63,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,63,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,63,2,<|start_header_id|>,0,2.1895,7.7235,1.26929,0.779789,-0.00194264
sink_removed,63,3,system,0,1.06932,1.45526,1.12814,0.779751,0.215006
sink_removed,63,4,<|end_header_id|>,0,0.919415,1.3527,1.265,0.886719,0.104912
sink_removed,63,5,ĊĊ,0,1.01177,1.60165,1.25084,0.796866,0.0441674
sink_removed,63,6,Cut,0,0.900109,0.82914,1.01162,0.739974,0.354188
sink_removed,63,7,ting,0,1.01205,1.37632,1.15919,0.774261,0.165158
